CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Parent_Org_ONS_Code,Org_Code,Org_Name,Org_ONS_Code,Expected_delivery_time,Indicator,Unit,Value,Data_Notes
2018-19,A,North East,E12000001,00CK,North Tyneside,E08000022,Within two weeks,Letters_sent_ENGLAND,Number,1577488,
2018-19,A,North East,E12000001,00CK,North Tyneside,E08000022,Within two weeks,Letters_sent_LA,%,59.9865274503199,
2018-19,A,North East,E12000001,00CK,North Tyneside,E08000022,Within two weeks,Letters_sent_REGION,%,52.0969411184143,
2018-19,A,North East,E12000001,00CK,North Tyneside,E08000022,Within two weeks,Letters_sent_ENGLAND,%,48.3539011396588,
2018-19,A,North East,E12000001,00CL,South Tyneside,E08000023,Over three weeks,Letters_sent_LA,Number,477,
2018-19,A,North East,E12000001,00CL,South Tyneside,E08000023,Over three weeks,Letters_sent_REGION,Number,28319,
2018-19,A,North East,E12000001,00CL,South Tyneside,E08000023,Over three weeks,Letters_sent_ENGLAND,Number,1091787,
2018-19,A,North East,E12000001,00CL,South Tyneside,E08000023,Over three weeks,Letters_sent_LA,%,5.3,
2018-19,A,North East,E12000001,00CL,South Tyneside,E08000023,Over three weeks,Letters_sent_REGION,%,19.4094706757229,
2018-19,A,North East,E12000001,00CL,South Tyneside,E08000023,Over three weeks,Letters_sent_ENGLAND,%,33.4659665642873,
2018-19,A,North East,E12000001,00CL,South Tyneside,E08000023,Two to three weeks,Letters_sent_LA,Number,1634,
2018-19,A,North East,E12000001,00CL,South Tyneside,E08000023,Two to three weeks,Letters_sent_REGION,Number,41573,
2018-19,A,North East,E12000001,00CL,South Tyneside,E08000023,Two to three weeks,Letters_sent_ENGLAND,Number,593105,
2018-19,A,North East,E12000001,00CL,South Tyneside,E08000023,Two to three weeks,Letters_sent_LA,%,18.1555555555555,
2018-19,A,North East,E12000001,00CL,South Tyneside,E08000023,Two to three weeks,Letters_sent_REGION,%,28.4935882058628,
2018-19,A,North East,E12000001,00CL,South Tyneside,E08000023,Two to three weeks,Letters_sent_ENGLAND,%,18.1801322960538,
2018-19,A,North East,E12000001,00CL,South Tyneside,E08000023,Within two weeks,Letters_sent_LA,Number,6889,
2018-19,A,North East,E12000001,00CL,South Tyneside,E08000023,Within two weeks,Letters_sent_REGION,Number,76011,
2018-19,A,North East,E12000001,00CL,South Tyneside,E08000023,Within two weeks,Letters_sent_ENGLAND,Number,1577488,
2018-19,A,North East,E12000001,00CL,South Tyneside,E08000023,Within two weeks,Letters_sent_LA,%,76.5444444444444,
2018-19,A,North East,E12000001,00CL,South Tyneside,E08000023,Within two weeks,Letters_sent_REGION,%,52.0969411184143,
2018-19,A,North East,E12000001,00CL,South Tyneside,E08000023,Within two weeks,Letters_sent_ENGLAND,%,48.3539011396588,
2018-19,A,North East,E12000001,00CM,Sunderland,E08000024,Over three weeks,Letters_sent_LA,Number,1048,
2018-19,A,North East,E12000001,00CM,Sunderland,E08000024,Over three weeks,Letters_sent_REGION,Number,28319,
2018-19,A,North East,E12000001,00CM,Sunderland,E08000024,Over three weeks,Letters_sent_ENGLAND,Number,1091787,
2018-19,A,North East,E12000001,00CM,Sunderland,E08000024,Over three weeks,Letters_sent_LA,%,6.03339090385722,
2018-19,A,North East,E12000001,00CM,Sunderland,E08000024,Over three weeks,Letters_sent_REGION,%,19.4094706757229,
2018-19,A,North East,E12000001,00CM,Sunderland,E08000024,Over three weeks,Letters_sent_ENGLAND,%,33.4659665642873,
2018-19,A,North East,E12000001,00CM,Sunderland,E08000024,Two to three weeks,Letters_sent_LA,Number,3399,
2018-19,A,North East,E12000001,00CM,Sunderland,E08000024,Two to three weeks,Letters_sent_REGION,Number,41573,
2018-19,A,North East,E12000001,00CM,Sunderland,E08000024,Two to three weeks,Letters_sent_ENGLAND,Number,593105,
2018-19,A,North East,E12000001,00CM,Sunderland,E08000024,Two to three weeks,Letters_sent_LA,%,19.5682210708117,
2018-19,A,North East,E12000001,00CM,Sunderland,E08000024,Two to three weeks,Letters_sent_REGION,%,28.4935882058628,
2018-19,A,North East,E12000001,00CM,Sunderland,E08000024,Two to three weeks,Letters_sent_ENGLAND,%,18.1801322960538,
2018-19,A,North East,E12000001,00CM,Sunderland,E08000024,Within two weeks,Letters_sent_LA,Number,12923,
2018-19,A,North East,E12000001,00CM,Sunderland,E08000024,Within two weeks,Letters_sent_REGION,Number,76011,
2018-19,A,North East,E12000001,00CM,Sunderland,E08000024,Within two weeks,Letters_sent_ENGLAND,Number,1577488,
2018-19,A,North East,E12000001,00CM,Sunderland,E08000024,Within two weeks,Letters_sent_LA,%,74.398388025331,
2018-19,A,North East,E12000001,00CM,Sunderland,E08000024,Within two weeks,Letters_sent_REGION,%,52.0969411184143,
2018-19,A,North East,E12000001,00CM,Sunderland,E08000024,Within two weeks,Letters_sent_ENGLAND,%,48.3539011396588,
2018-19,A,North East,E12000001,00EB,Hartlepool,E06000001,Over three weeks,Letters_sent_LA,Number,706,
2018-19,A,North East,E12000001,00EB,Hartlepool,E06000001,Over three weeks,Letters_sent_REGION,Number,28319,
2018-19,A,North East,E12000001,00EB,Hartlepool,E06000001,Over three weeks,Letters_sent_ENGLAND,Number,1091787,
2018-19,A,North East,E12000001,00EB,Hartlepool,E06000001,Over three weeks,Letters_sent_LA,%,14.2943915772423,
2018-19,A,North East,E12000001,00EB,Hartlepool,E06000001,Over three weeks,Letters_sent_REGION,%,19.4094706757229,
2018-19,A,North East,E12000001,00EB,Hartlepool,E06000001,Over three weeks,Letters_sent_ENGLAND,%,33.4659665642873,
2018-19,A,North East,E12000001,00EB,Hartlepool,E06000001,Two to three weeks,Letters_sent_LA,Number,2200,
2018-19,A,North East,E12000001,00EB,Hartlepool,E06000001,Two to three weeks,Letters_sent_REGION,Number,41573,
2018-19,A,North East,E12000001,00EB,Hartlepool,E06000001,Two to three weeks,Letters_sent_ENGLAND,Number,593105,
2018-19,A,North East,E12000001,00EB,Hartlepool,E06000001,Two to three weeks,Letters_sent_LA,%,44.543429844098,
2018-19,A,North East,E12000001,00EB,Hartlepool,E06000001,Two to three weeks,Letters_sent_REGION,%,28.4935882058628,
2018-19,A,North East,E12000001,00EB,Hartlepool,E06000001,Two to three weeks,Letters_sent_ENGLAND,%,18.1801322960538,
2018-19,A,North East,E12000001,00EB,Hartlepool,E06000001,Within two weeks,Letters_sent_LA,Number,2033,
2018-19,A,North East,E12000001,00EB,Hartlepool,E06000001,Within two weeks,Letters_sent_REGION,Number,76011,
2018-19,A,North East,E12000001,00EB,Hartlepool,E06000001,Within two weeks,Letters_sent_ENGLAND,Number,1577488,
2018-19,A,North East,E12000001,00EB,Hartlepool,E06000001,Within two weeks,Letters_sent_LA,%,41.1621785786595,
2018-19,A,North East,E12000001,00EB,Hartlepool,E06000001,Within two weeks,Letters_sent_REGION,%,52.0969411184143,
2018-19,A,North East,E12000001,00EB,Hartlepool,E06000001,Within two weeks,Letters_sent_ENGLAND,%,48.3539011396588,
2018-19,A,North East,E12000001,00EC,Middlesbrough,E06000002,Over three weeks,Letters_sent_LA,Number,980,
2018-19,A,North East,E12000001,00EC,Middlesbrough,E06000002,Over three weeks,Letters_sent_REGION,Number,28319,
2018-19,A,North East,E12000001,00EC,Middlesbrough,E06000002,Over three weeks,Letters_sent_ENGLAND,Number,1091787,
2018-19,A,North East,E12000001,00EC,Middlesbrough,E06000002,Over three weeks,Letters_sent_LA,%,13.7005452257793,
2018-19,A,North East,E12000001,00EC,Middlesbrough,E06000002,Over three weeks,Letters_sent_REGION,%,19.4094706757229,
2018-19,A,North East,E12000001,00EC,Middlesbrough,E06000002,Over three weeks,Letters_sent_ENGLAND,%,33.4659665642873,
2018-19,A,North East,E12000001,00EC,Middlesbrough,E06000002,Two to three weeks,Letters_sent_LA,Number,3323,
2018-19,A,North East,E12000001,00EC,Middlesbrough,E06000002,Two to three weeks,Letters_sent_REGION,Number,41573,
2018-19,A,North East,E12000001,00EC,Middlesbrough,E06000002,Two to three weeks,Letters_sent_ENGLAND,Number,593105,
2018-19,A,North East,E12000001,00EC,Middlesbrough,E06000002,Two to three weeks,Letters_sent_LA,%,46.4560324339438,
2018-19,A,North East,E12000001,00EC,Middlesbrough,E06000002,Two to three weeks,Letters_sent_REGION,%,28.4935882058628,
2018-19,A,North East,E12000001,00EC,Middlesbrough,E06000002,Two to three weeks,Letters_sent_ENGLAND,%,18.1801322960538,
2018-19,A,North East,E12000001,00EC,Middlesbrough,E06000002,Within two weeks,Letters_sent_LA,Number,2850,
2018-19,A,North East,E12000001,00EC,Middlesbrough,E06000002,Within two weeks,Letters_sent_REGION,Number,76011,
2018-19,A,North East,E12000001,00EC,Middlesbrough,E06000002,Within two weeks,Letters_sent_ENGLAND,Number,1577488,
2018-19,A,North East,E12000001,00EC,Middlesbrough,E06000002,Within two weeks,Letters_sent_LA,%,39.8434223402768,
2018-19,A,North East,E12000001,00EC,Middlesbrough,E06000002,Within two weeks,Letters_sent_REGION,%,52.0969411184143,
2018-19,A,North East,E12000001,00EC,Middlesbrough,E06000002,Within two weeks,Letters_sent_ENGLAND,%,48.3539011396588,
2018-19,A,North East,E12000001,00EE,Redcar and Cleveland,E06000003,Over three weeks,Letters_sent_LA,Number,1090,
2018-19,A,North East,E12000001,00EE,Redcar and Cleveland,E06000003,Over three weeks,Letters_sent_REGION,Number,28319,
2018-19,A,North East,E12000001,00EE,Redcar and Cleveland,E06000003,Over three weeks,Letters_sent_ENGLAND,Number,1091787,
2018-19,A,North East,E12000001,00EE,Redcar and Cleveland,E06000003,Over three weeks,Letters_sent_LA,%,15.0199807082816,
2018-19,A,North East,E12000001,00EE,Redcar and Cleveland,E06000003,Over three weeks,Letters_sent_REGION,%,19.4094706757229,
2018-19,A,North East,E12000001,00EE,Redcar and Cleveland,E06000003,Over three weeks,Letters_sent_ENGLAND,%,33.4659665642873,
2018-19,A,North East,E12000001,00EE,Redcar and Cleveland,E06000003,Two to three weeks,Letters_sent_LA,Number,3351,
2018-19,A,North East,E12000001,00EE,Redcar and Cleveland,E06000003,Two to three weeks,Letters_sent_REGION,Number,41573,
2018-19,A,North East,E12000001,00EE,Redcar and Cleveland,E06000003,Two to three weeks,Letters_sent_ENGLAND,Number,593105,
2018-19,A,North East,E12000001,00EE,Redcar and Cleveland,E06000003,Two to three weeks,Letters_sent_LA,%,46.1761058288549,
2018-19,A,North East,E12000001,00EE,Redcar and Cleveland,E06000003,Two to three weeks,Letters_sent_REGION,%,28.4935882058628,
2018-19,A,North East,E12000001,00EE,Redcar and Cleveland,E06000003,Two to three weeks,Letters_sent_ENGLAND,%,18.1801322960538,
2018-19,A,North East,E12000001,00EE,Redcar and Cleveland,E06000003,Within two weeks,Letters_sent_LA,Number,2816,
2018-19,A,North East,E12000001,00EE,Redcar and Cleveland,E06000003,Within two weeks,Letters_sent_REGION,Number,76011,
2018-19,A,North East,E12000001,00EE,Redcar and Cleveland,E06000003,Within two weeks,Letters_sent_ENGLAND,Number,1577488,
2018-19,A,North East,E12000001,00EE,Redcar and Cleveland,E06000003,Within two weeks,Letters_sent_LA,%,38.8039134628634,
2018-19,A,North East,E12000001,00EE,Redcar and Cleveland,E06000003,Within two weeks,Letters_sent_REGION,%,52.0969411184143,
2018-19,A,North East,E12000001,00EE,Redcar and Cleveland,E06000003,Within two weeks,Letters_sent_ENGLAND,%,48.3539011396588,
2018-19,A,North East,E12000001,00EF,Stockton-on-Tees,E06000004,Over three weeks,Letters_sent_LA,Number,1326,
2018-19,A,North East,E12000001,00EF,Stockton-on-Tees,E06000004,Over three weeks,Letters_sent_REGION,Number,28319,
2018-19,A,North East,E12000001,00EF,Stockton-on-Tees,E06000004,Over three weeks,Letters_sent_ENGLAND,Number,1091787,
2018-19,A,North East,E12000001,00EF,Stockton-on-Tees,E06000004,Over three weeks,Letters_sent_LA,%,12.4180558156958,
2018-19,A,North East,E12000001,00EF,Stockton-on-Tees,E06000004,Over three weeks,Letters_sent_REGION,%,19.4094706757229,
2018-19,A,North East,E12000001,00EF,Stockton-on-Tees,E06000004,Over three weeks,Letters_sent_ENGLAND,%,33.4659665642873,
2018-19,A,North East,E12000001,00EF,Stockton-on-Tees,E06000004,Two to three weeks,Letters_sent_LA,Number,4772,
2018-19,A,North East,E12000001,00EF,Stockton-on-Tees,E06000004,Two to three weeks,Letters_sent_REGION,Number,41573,
2018-19,A,North East,E12000001,00EF,Stockton-on-Tees,E06000004,Two to three weeks,Letters_sent_ENGLAND,Number,593105,
2018-19,A,North East,E12000001,00EF,Stockton-on-Tees,E06000004,Two to three weeks,Letters_sent_LA,%,44.6900168570893,
2018-19,A,North East,E12000001,00EF,Stockton-on-Tees,E06000004,Two to three weeks,Letters_sent_REGION,%,28.4935882058628,
2018-19,A,North East,E12000001,00EF,Stockton-on-Tees,E06000004,Two to three weeks,Letters_sent_ENGLAND,%,18.1801322960538,
2018-19,A,North East,E12000001,00EF,Stockton-on-Tees,E06000004,Within two weeks,Letters_sent_LA,Number,4580,
2018-19,A,North East,E12000001,00EF,Stockton-on-Tees,E06000004,Within two weeks,Letters_sent_REGION,Number,76011,
2018-19,A,North East,E12000001,00EF,Stockton-on-Tees,E06000004,Within two weeks,Letters_sent_ENGLAND,Number,1577488,
2018-19,A,North East,E12000001,00EF,Stockton-on-Tees,E06000004,Within two weeks,Letters_sent_LA,%,42.8919273272148,
2018-19,A,North East,E12000001,00EF,Stockton-on-Tees,E06000004,Within two weeks,Letters_sent_REGION,%,52.0969411184143,
2018-19,A,North East,E12000001,00EF,Stockton-on-Tees,E06000004,Within two weeks,Letters_sent_ENGLAND,%,48.3539011396588,
2018-19,A,North East,E12000001,00EH,Darlington,E06000005,Over three weeks,Letters_sent_LA,Number,2692,
2018-19,A,North East,E12000001,00EH,Darlington,E06000005,Over three weeks,Letters_sent_REGION,Number,28319,
2018-19,A,North East,E12000001,00EH,Darlington,E06000005,Over three weeks,Letters_sent_ENGLAND,Number,1091787,
2018-19,A,North East,E12000001,00EH,Darlington,E06000005,Over three weeks,Letters_sent_LA,%,45.6968256662705,
2018-19,A,North East,E12000001,00EH,Darlington,E06000005,Over three weeks,Letters_sent_REGION,%,19.4094706757229,
