Table_ref,Collection_Year,Parent_Org_Code,Parent_Org_ONS_Code,Parent_Org_Name,Org_Code,Org_ONS_Code,Org_Name,Unit,Indicator,Value
13,2018-19,H,E12000007,London,00BB,E09000025,Newham,Number,Eligible__25-49,90063
13,2018-19,H,E12000007,London,00BB,E09000025,Newham,Number,Eligible__25-64,114198
13,2018-19,H,E12000007,London,00BB,E09000025,Newham,Number,Eligible__50-64,24135
13,2018-19,H,E12000007,London,00BC,E09000026,Redbridge,%,Coverage_3andhalfyears__25-49,60.43367570889300000000
13,2018-19,H,E12000007,London,00BC,E09000026,Redbridge,%,Coverage_5andhalfyears__50-64,75.30986613782850000000
13,2018-19,H,E12000007,London,00BC,E09000026,Redbridge,%,Coverage_in_period__25-64,64.32414910858990000000
13,2018-19,H,E12000007,London,00BC,E09000026,Redbridge,Number,Eligible__25-49,68346
13,2018-19,H,E12000007,London,00BC,E09000026,Redbridge,Number,Eligible__25-64,92550
13,2018-19,H,E12000007,London,00BC,E09000026,Redbridge,Number,Eligible__50-64,24204
13,2018-19,H,E12000007,London,00BD,E09000027,Richmond upon Thames,%,Coverage_3andhalfyears__25-49,67.54234358797100000000
13,2018-19,H,E12000007,London,00BD,E09000027,Richmond upon Thames,%,Coverage_5andhalfyears__50-64,74.33837915765630000000
13,2018-19,H,E12000007,London,00BD,E09000027,Richmond upon Thames,%,Coverage_in_period__25-64,69.64356782399670000000
13,2018-19,H,E12000007,London,00BD,E09000027,Richmond upon Thames,Number,Eligible__25-49,43395
13,2018-19,H,E12000007,London,00BD,E09000027,Richmond upon Thames,Number,Eligible__25-64,62817
13,2018-19,H,E12000007,London,00BD,E09000027,Richmond upon Thames,Number,Eligible__50-64,19422
13,2018-19,H,E12000007,London,00BE,E09000028,Southwark,%,Coverage_3andhalfyears__25-49,62.52357258082840000000
13,2018-19,H,E12000007,London,00BE,E09000028,Southwark,%,Coverage_5andhalfyears__50-64,73.79533325542440000000
13,2018-19,H,E12000007,London,00BE,E09000028,Southwark,%,Coverage_in_period__25-64,65.06855941669530000000
13,2018-19,H,E12000007,London,00BE,E09000028,Southwark,Number,Eligible__25-49,88026
13,2018-19,H,E12000007,London,00BE,E09000028,Southwark,Number,Eligible__25-64,113697
13,2018-19,H,E12000007,London,00BE,E09000028,Southwark,Number,Eligible__50-64,25671
13,2018-19,H,E12000007,London,00BF,E09000029,Sutton,%,Coverage_3andhalfyears__25-49,71.92816863912490000000
13,2018-19,H,E12000007,London,00BF,E09000029,Sutton,%,Coverage_5andhalfyears__50-64,76.07639836289220000000
13,2018-19,H,E12000007,London,00BF,E09000029,Sutton,%,Coverage_in_period__25-64,73.20266917041110000000
13,2018-19,H,E12000007,London,00BF,E09000029,Sutton,Number,Eligible__25-49,41319
13,2018-19,H,E12000007,London,00BF,E09000029,Sutton,Number,Eligible__25-64,59644
13,2018-19,H,E12000007,London,00BF,E09000029,Sutton,Number,Eligible__50-64,18325
13,2018-19,H,E12000007,London,00BG,E09000030,Tower Hamlets,%,Coverage_3andhalfyears__25-49,55.11703834873550000000
13,2018-19,H,E12000007,London,00BG,E09000030,Tower Hamlets,%,Coverage_5andhalfyears__50-64,72.95921876074550000000
13,2018-19,H,E12000007,London,00BG,E09000030,Tower Hamlets,%,Coverage_in_period__25-64,57.59037522879810000000
13,2018-19,H,E12000007,London,00BG,E09000030,Tower Hamlets,Number,Eligible__25-49,90355
13,2018-19,H,E12000007,London,00BG,E09000030,Tower Hamlets,Number,Eligible__25-64,104896
13,2018-19,H,E12000007,London,00BG,E09000030,Tower Hamlets,Number,Eligible__50-64,14541
13,2018-19,H,E12000007,London,00BH,E09000031,Waltham Forest,%,Coverage_3andhalfyears__25-49,63.08674209457500000000
13,2018-19,H,E12000007,London,00BH,E09000031,Waltham Forest,%,Coverage_5andhalfyears__50-64,76.65662650602410000000
13,2018-19,H,E12000007,London,00BH,E09000031,Waltham Forest,%,Coverage_in_period__25-64,66.43428471524100000000
13,2018-19,H,E12000007,London,00BH,E09000031,Waltham Forest,Number,Eligible__25-49,68940
13,2018-19,H,E12000007,London,00BH,E09000031,Waltham Forest,Number,Eligible__25-64,91516
13,2018-19,H,E12000007,London,00BH,E09000031,Waltham Forest,Number,Eligible__50-64,22576
13,2018-19,H,E12000007,London,00BJ,E09000032,Wandsworth,%,Coverage_3andhalfyears__25-49,64.36428924269480000000
13,2018-19,H,E12000007,London,00BJ,E09000032,Wandsworth,%,Coverage_5andhalfyears__50-64,71.63051734323570000000
13,2018-19,H,E12000007,London,00BJ,E09000032,Wandsworth,%,Coverage_in_period__25-64,65.69948668641350000000
13,2018-19,H,E12000007,London,00BJ,E09000032,Wandsworth,Number,Eligible__25-49,105268
13,2018-19,H,E12000007,London,00BJ,E09000032,Wandsworth,Number,Eligible__25-64,128966
13,2018-19,H,E12000007,London,00BJ,E09000032,Wandsworth,Number,Eligible__50-64,23698
13,2018-19,H,E12000007,London,00BK,E09000033,Westminster,%,Coverage_3andhalfyears__25-49,48.08886765408500000000
13,2018-19,H,E12000007,London,00BK,E09000033,Westminster,%,Coverage_5andhalfyears__50-64,62.70103427735960000000
13,2018-19,H,E12000007,London,00BK,E09000033,Westminster,%,Coverage_in_period__25-64,51.40972470064120000000
13,2018-19,H,E12000007,London,00BK,E09000033,Westminster,Number,Eligible__25-49,62790
13,2018-19,H,E12000007,London,00BK,E09000033,Westminster,Number,Eligible__25-64,81257
13,2018-19,H,E12000007,London,00BK,E09000033,Westminster,Number,Eligible__50-64,18467
13,2018-19,H,H,London,H,H,London,%,Coverage_3andhalfyears__25-49,61.53373973318230000000
13,2018-19,H,H,London,H,H,London,%,Coverage_5andhalfyears__50-64,73.68384536585960000000
13,2018-19,H,H,London,H,H,London,%,Coverage_in_period__25-64,64.58080016157710000000
13,2018-19,H,H,London,H,H,London,Number,Eligible__25-49,2196031
13,2018-19,H,H,London,H,H,London,Number,Eligible__25-64,2931108
13,2018-19,H,H,London,H,H,London,Number,Eligible__50-64,735077
13,2018-19,J,E12000008,South East,11,E10000002,Buckinghamshire,%,Coverage_3andhalfyears__25-49,72.28086031223440000000
13,2018-19,J,E12000008,South East,11,E10000002,Buckinghamshire,%,Coverage_5andhalfyears__50-64,78.45303867403320000000
13,2018-19,J,E12000008,South East,11,E10000002,Buckinghamshire,%,Coverage_in_period__25-64,74.48383704195730000000
13,2018-19,J,E12000008,South East,11,E10000002,Buckinghamshire,Number,Eligible__25-49,92943
13,2018-19,J,E12000008,South East,11,E10000002,Buckinghamshire,Number,Eligible__25-64,144528
13,2018-19,J,E12000008,South East,11,E10000002,Buckinghamshire,Number,Eligible__50-64,51585
13,2018-19,J,E12000008,South East,21,E10000011,East Sussex,%,Coverage_3andhalfyears__25-49,73.39684911887420000000
13,2018-19,J,E12000008,South East,21,E10000011,East Sussex,%,Coverage_5andhalfyears__50-64,75.42292891889930000000
13,2018-19,J,E12000008,South East,21,E10000011,East Sussex,%,Coverage_in_period__25-64,74.22130632926350000000
13,2018-19,J,E12000008,South East,21,E10000011,East Sussex,Number,Eligible__25-49,80295
13,2018-19,J,E12000008,South East,21,E10000011,East Sussex,Number,Eligible__25-64,135387
13,2018-19,J,E12000008,South East,21,E10000011,East Sussex,Number,Eligible__50-64,55092
13,2018-19,J,E12000008,South East,29,E10000016,Kent,%,Coverage_3andhalfyears__25-49,73.62581456943350000000
13,2018-19,J,E12000008,South East,29,E10000016,Kent,%,Coverage_5andhalfyears__50-64,76.68115146965410000000
13,2018-19,J,E12000008,South East,29,E10000016,Kent,%,Coverage_in_period__25-64,74.69459692854650000000
13,2018-19,J,E12000008,South East,29,E10000016,Kent,Number,Eligible__25-49,257498
13,2018-19,J,E12000008,South East,29,E10000016,Kent,Number,Eligible__25-64,396034
13,2018-19,J,E12000008,South East,29,E10000016,Kent,Number,Eligible__50-64,138536
13,2018-19,J,E12000008,South East,43,E10000030,Surrey,%,Coverage_3andhalfyears__25-49,71.09796217841000000000
13,2018-19,J,E12000008,South East,43,E10000030,Surrey,%,Coverage_5andhalfyears__50-64,75.64581901897970000000
13,2018-19,J,E12000008,South East,43,E10000030,Surrey,%,Coverage_in_period__25-64,72.67429992391490000000
13,2018-19,J,E12000008,South East,43,E10000030,Surrey,Number,Eligible__25-49,211255
13,2018-19,J,E12000008,South East,43,E10000030,Surrey,Number,Eligible__25-64,323322
13,2018-19,J,E12000008,South East,43,E10000030,Surrey,Number,Eligible__50-64,112067
13,2018-19,J,E12000008,South East,45,E10000032,West Sussex,%,Coverage_3andhalfyears__25-49,73.52333094041640000000
13,2018-19,J,E12000008,South East,45,E10000032,West Sussex,%,Coverage_5andhalfyears__50-64,75.93756111871700000000
13,2018-19,J,E12000008,South East,45,E10000032,West Sussex,%,Coverage_in_period__25-64,74.41657470557380000000
13,2018-19,J,E12000008,South East,45,E10000032,West Sussex,Number,Eligible__25-49,139300
13,2018-19,J,E12000008,South East,45,E10000032,West Sussex,Number,Eligible__25-64,221108
13,2018-19,J,E12000008,South East,45,E10000032,West Sussex,Number,Eligible__50-64,81808
13,2018-19,J,E12000008,South East,00LC,E06000035,Medway,%,Coverage_3andhalfyears__25-49,72.38130275716880000000
13,2018-19,J,E12000008,South East,00LC,E06000035,Medway,%,Coverage_5andhalfyears__50-64,75.20006810829220000000
13,2018-19,J,E12000008,South East,00LC,E06000035,Medway,%,Coverage_in_period__25-64,73.29568207238430000000
13,2018-19,J,E12000008,South East,00LC,E06000035,Medway,Number,Eligible__25-49,48927
13,2018-19,J,E12000008,South East,00LC,E06000035,Medway,Number,Eligible__25-64,72419
13,2018-19,J,E12000008,South East,00LC,E06000035,Medway,Number,Eligible__50-64,23492
13,2018-19,J,E12000008,South East,00MA,E06000036,Bracknell Forest,%,Coverage_3andhalfyears__25-49,75.50484832310290000000
13,2018-19,J,E12000008,South East,00MA,E06000036,Bracknell Forest,%,Coverage_5andhalfyears__50-64,78.76623376623380000000
13,2018-19,J,E12000008,South East,00MA,E06000036,Bracknell Forest,%,Coverage_in_period__25-64,76.56184234261320000000
13,2018-19,J,E12000008,South East,00MA,E06000036,Bracknell Forest,Number,Eligible__25-49,22482
13,2018-19,J,E12000008,South East,00MA,E06000036,Bracknell Forest,Number,Eligible__25-64,33262
13,2018-19,J,E12000008,South East,00MA,E06000036,Bracknell Forest,Number,Eligible__50-64,10780
13,2018-19,J,E12000008,South East,00MB,E06000037,West Berkshire,%,Coverage_3andhalfyears__25-49,75.43652840197450000000
13,2018-19,J,E12000008,South East,00MB,E06000037,West Berkshire,%,Coverage_5andhalfyears__50-64,78.40783753973920000000
13,2018-19,J,E12000008,South East,00MB,E06000037,West Berkshire,%,Coverage_in_period__25-64,76.51260602927700000000
13,2018-19,J,E12000008,South East,00MB,E06000037,West Berkshire,Number,Eligible__25-49,27146
13,2018-19,J,E12000008,South East,00MB,E06000037,West Berkshire,Number,Eligible__25-64,42559
13,2018-19,J,E12000008,South East,00MB,E06000037,West Berkshire,Number,Eligible__50-64,15413
13,2018-19,J,E12000008,South East,00MC,E06000038,Reading,%,Coverage_3andhalfyears__25-49,61.76049496344020000000
13,2018-19,J,E12000008,South East,00MC,E06000038,Reading,%,Coverage_5andhalfyears__50-64,73.87649531199480000000
13,2018-19,J,E12000008,South East,00MC,E06000038,Reading,%,Coverage_in_period__25-64,64.67194965621720000000
13,2018-19,J,E12000008,South East,00MC,E06000038,Reading,Number,Eligible__25-49,39114
13,2018-19,J,E12000008,South East,00MC,E06000038,Reading,Number,Eligible__25-64,51486
13,2018-19,J,E12000008,South East,00MC,E06000038,Reading,Number,Eligible__50-64,12372
13,2018-19,J,E12000008,South East,00MD,E06000039,Slough,%,Coverage_3andhalfyears__25-49,62.71230502599650000000
13,2018-19,J,E12000008,South East,00MD,E06000039,Slough,%,Coverage_5andhalfyears__50-64,76.35730007336760000000
13,2018-19,J,E12000008,South East,00MD,E06000039,Slough,%,Coverage_in_period__25-64,65.98058167120640000000
13,2018-19,J,E12000008,South East,00MD,E06000039,Slough,Number,Eligible__25-49,34620
13,2018-19,J,E12000008,South East,00MD,E06000039,Slough,Number,Eligible__25-64,45524
13,2018-19,J,E12000008,South East,00MD,E06000039,Slough,Number,Eligible__50-64,10904
13,2018-19,J,E12000008,South East,00ME,E06000040,Windsor and Maidenhead,%,Coverage_3andhalfyears__25-49,70.44140459737700000000
13,2018-19,J,E12000008,South East,00ME,E06000040,Windsor and Maidenhead,%,Coverage_5andhalfyears__50-64,77.20811482197070000000
13,2018-19,J,E12000008,South East,00ME,E06000040,Windsor and Maidenhead,%,Coverage_in_period__25-64,72.72960612282990000000
13,2018-19,J,E12000008,South East,00ME,E06000040,Windsor and Maidenhead,Number,Eligible__25-49,28364
13,2018-19,J,E12000008,South East,00ME,E06000040,Windsor and Maidenhead,Number,Eligible__25-64,42856
13,2018-19,J,E12000008,South East,00ME,E06000040,Windsor and Maidenhead,Number,Eligible__50-64,14492
13,2018-19,J,E12000008,South East,00MF,E06000041,Wokingham,%,Coverage_3andhalfyears__25-49,73.70133006988500000000
13,2018-19,J,E12000008,South East,00MF,E06000041,Wokingham,%,Coverage_5andhalfyears__50-64,79.61033950617280000000
13,2018-19,J,E12000008,South East,00MF,E06000041,Wokingham,%,Coverage_in_period__25-64,75.67323992017680000000
13,2018-19,J,E12000008,South East,00MF,E06000041,Wokingham,Number,Eligible__25-49,31051
13,2018-19,J,E12000008,South East,00MF,E06000041,Wokingham,Number,Eligible__25-64,46603
13,2018-19,J,E12000008,South East,00MF,E06000041,Wokingham,Number,Eligible__50-64,15552
13,2018-19,J,E12000008,South East,00ML,E06000043,Brighton and Hove,%,Coverage_3andhalfyears__25-49,65.42068397198190000000
13,2018-19,J,E12000008,South East,00ML,E06000043,Brighton and Hove,%,Coverage_5andhalfyears__50-64,74.45529058033690000000
13,2018-19,J,E12000008,South East,00ML,E06000043,Brighton and Hove,%,Coverage_in_period__25-64,68.00268380535350000000
13,2018-19,J,E12000008,South East,00ML,E06000043,Brighton and Hove,Number,Eligible__25-49,60675
13,2018-19,J,E12000008,South East,00ML,E06000043,Brighton and Hove,Number,Eligible__25-64,84954
13,2018-19,J,E12000008,South East,00ML,E06000043,Brighton and Hove,Number,Eligible__50-64,24279
13,2018-19,J,J,South East,J,J,South East,%,Coverage_3andhalfyears__25-49,71.68021831661500000000
13,2018-19,J,J,South East,J,J,South East,%,Coverage_5andhalfyears__50-64,76.36412110768190000000
13,2018-19,J,J,South East,J,J,South East,%,Coverage_in_period__25-64,73.29775700866200000000
13,2018-19,J,J,South East,J,J,South East,Number,Eligible__25-49,1073670
13,2018-19,J,J,South East,J,J,South East,Number,Eligible__25-64,1640042
13,2018-19,J,J,South East,J,J,South East,Number,Eligible__50-64,566372
13,2018-19,K,E12000009,South West,18,E10000008,Devon,%,Coverage_3andhalfyears__25-49,76.70311703380740000000
13,2018-19,K,E12000009,South West,18,E10000008,Devon,%,Coverage_5andhalfyears__50-64,78.21363601424580000000
13,2018-19,K,E12000009,South West,18,E10000008,Devon,%,Coverage_in_period__25-64,77.31779793556460000000
13,2018-19,K,E12000009,South West,18,E10000008,Devon,Number,Eligible__25-49,113762
13,2018-19,K,E12000009,South West,18,E10000008,Devon,Number,Eligible__25-64,191820
13,2018-19,K,E12000009,South West,18,E10000008,Devon,Number,Eligible__50-64,78058
13,2018-19,K,E12000009,South West,23,E10000013,Gloucestershire,%,Coverage_3andhalfyears__25-49,75.82592344392320000000
13,2018-19,K,E12000009,South West,23,E10000013,Gloucestershire,%,Coverage_5andhalfyears__50-64,77.98861799568970000000
13,2018-19,K,E12000009,South West,23,E10000013,Gloucestershire,%,Coverage_in_period__25-64,76.63188409434590000000
13,2018-19,K,E12000009,South West,23,E10000013,Gloucestershire,Number,Eligible__25-49,99979
13,2018-19,K,E12000009,South West,23,E10000013,Gloucestershire,Number,Eligible__25-64,159371
13,2018-19,K,E12000009,South West,23,E10000013,Gloucestershire,Number,Eligible__50-64,59392
13,2018-19,K,E12000009,South West,24,E10000014,Hampshire,%,Coverage_3andhalfyears__25-49,75.46347177559780000000
13,2018-19,K,E12000009,South West,24,E10000014,Hampshire,%,Coverage_5andhalfyears__50-64,77.96941421607770000000
13,2018-19,K,E12000009,South West,24,E10000014,Hampshire,%,Coverage_in_period__25-64,76.39803517847320000000
13,2018-19,K,E12000009,South West,24,E10000014,Hampshire,Number,Eligible__25-49,221103
13,2018-19,K,E12000009,South West,24,E10000014,Hampshire,Number,Eligible__25-64,352602
13,2018-19,K,E12000009,South West,24,E10000014,Hampshire,Number,Eligible__50-64,131499
13,2018-19,K,E12000009,South West,38,E10000025,Oxfordshire,%,Coverage_3andhalfyears__25-49,68.31109953898700000000
13,2018-19,K,E12000009,South West,38,E10000025,Oxfordshire,%,Coverage_5andhalfyears__50-64,76.48155400642280000000
13,2018-19,K,E12000009,South West,38,E10000025,Oxfordshire,%,Coverage_in_period__25-64,70.99379169517070000000
13,2018-19,K,E12000009,South West,38,E10000025,Oxfordshire,Number,Eligible__25-49,130582
13,2018-19,K,E12000009,South West,38,E10000025,Oxfordshire,Number,Eligible__25-64,194417
13,2018-19,K,E12000009,South West,38,E10000025,Oxfordshire,Number,Eligible__50-64,63835
13,2018-19,K,E12000009,South West,40,E10000027,Somerset,%,Coverage_3andhalfyears__25-49,73.93278075891150000000
13,2018-19,K,E12000009,South West,40,E10000027,Somerset,%,Coverage_5andhalfyears__50-64,76.37490882567470000000
13,2018-19,K,E12000009,South West,40,E10000027,Somerset,%,Coverage_in_period__25-64,74.90096003701350000000
13,2018-19,K,E12000009,South West,40,E10000027,Somerset,Number,Eligible__25-49,83488
13,2018-19,K,E12000009,South West,40,E10000027,Somerset,Number,Eligible__25-64,138328
13,2018-19,K,E12000009,South West,40,E10000027,Somerset,Number,Eligible__50-64,54840
13,2018-19,K,E12000009,South West,00HA,E06000022,Bath and North East Somerset,%,Coverage_3andhalfyears__25-49,73.88222998791600000000
13,2018-19,K,E12000009,South West,00HA,E06000022,Bath and North East Somerset,%,Coverage_5andhalfyears__50-64,78.08382519525430000000
13,2018-19,K,E12000009,South West,00HA,E06000022,Bath and North East Somerset,%,Coverage_in_period__25-64,75.36926063470630000000
13,2018-19,K,E12000009,South West,00HA,E06000022,Bath and North East Somerset,Number,Eligible__25-49,30619
13,2018-19,K,E12000009,South West,00HA,E06000022,Bath and North East Somerset,Number,Eligible__25-64,47392
13,2018-19,K,E12000009,South West,00HA,E06000022,Bath and North East Somerset,Number,Eligible__50-64,16773
13,2018-19,K,E12000009,South West,00HB,E06000023,Bristol,%,Coverage_3andhalfyears__25-49,69.30912267813000000000
13,2018-19,K,E12000009,South West,00HB,E06000023,Bristol,%,Coverage_5andhalfyears__50-64,73.63834422657950000000
13,2018-19,K,E12000009,South West,00HB,E06000023,Bristol,%,Coverage_in_period__25-64,70.38976712308360000000
13,2018-19,K,E12000009,South West,00HB,E06000023,Bristol,Number,Eligible__25-49,100727
13,2018-19,K,E12000009,South West,00HB,E06000023,Bristol,Number,Eligible__25-64,134234
13,2018-19,K,E12000009,South West,00HB,E06000023,Bristol,Number,Eligible__50-64,33507
13,2018-19,K,E12000009,South West,00HC,E06000024,North Somerset,%,Coverage_3andhalfyears__25-49,77.09484144381120000000
